,id;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
415,572;2012;16;4;0;1;1;14.76;16.665;43;19.0012;360
416,575;2012;13;1;0;1;3;13.94;15.91;71;16.9979;64
417,576;2011;21;3;0;0;2;28.7;33.335;84;22.0028;114
418,577;2011;10;2;0;0;1;16.4;20.455;43;27.9993;215
419,578;2012;16;4;0;1;1;22.96;26.515;52;12.998;466
420,579;2011;5;3;0;1;1;30.34;34.09;58;12.998;26
421,581;2011;22;2;0;0;1;22.96;26.515;83;0;117
422,583;2011;0;4;0;1;1;22.14;25.76;56;22.0028;37
423,584;2011;0;1;0;1;2;6.56;9.09;64;7.0015;8
424,585;2011;17;4;0;1;1;12.3;15.91;49;7.0015;331
425,586;2012;14;4;0;1;1;27.06;31.06;61;16.9979;365
426,587;2011;22;4;0;1;1;18.86;22.725;59;15.0013;143
427,588;2012;6;3;0;1;1;24.6;28.79;78;11.0014;165
428,589;2012;20;1;1;0;1;10.66;12.12;60;19.0012;90
429,590;2012;2;3;0;1;2;27.88;31.82;83;12.998;11
430,591;2012;14;3;0;1;2;31.16;34.85;52;19.9995;255
431,592;2011;5;4;0;1;2;22.14;25.76;88;22.0028;22
432,593;2011;20;1;0;0;1;16.4;20.455;58;7.0015;86
433,596;2012;20;2;0;1;1;18.86;22.725;31;11.0014;329
434,598;2011;8;2;0;1;2;21.32;25;88;0;487
435,599;2012;0;3;0;1;1;21.32;25;59;7.0015;32
436,601;2012;18;4;0;1;1;22.96;26.515;83;7.0015;233
437,602;2011;19;3;0;1;1;27.88;31.82;69;11.0014;396
438,605;2011;14;3;0;1;1;33.62;34.85;23;12.998;303
439,606;2012;11;4;0;0;1;15.58;19.695;46;15.0013;445
440,607;2011;16;4;0;1;2;15.58;19.695;54;7.0015;245
441,608;2012;11;1;0;1;2;12.3;15.15;45;11.0014;112
442,609;2012;3;3;0;0;2;27.88;31.82;89;11.0014;57
443,610;2012;12;2;0;1;2;22.14;25.76;56;15.0013;247
444,612;2012;3;4;0;1;1;9.02;12.12;64;7.0015;4
445,613;2011;19;2;0;0;1;28.7;32.575;65;12.998;264
446,616;2012;4;1;0;1;1;8.2;10.605;80;8.9981;2
447,617;2011;23;4;0;1;2;23.78;27.275;94;23.9994;69
448,619;2012;0;1;0;0;1;6.56;6.82;47;22.0028;59
449,621;2011;3;4;0;1;1;13.94;16.665;81;8.9981;5
450,622;2012;7;4;0;1;1;14.76;16.665;50;16.9979;478
451,624;2011;13;3;0;1;1;31.16;34.09;48;19.9995;192
452,625;2012;7;2;0;0;1;18.86;22.725;67;7.0015;95
453,626;2012;20;2;0;1;1;18.04;21.97;33;16.9979;280
454,627;2011;11;1;0;0;1;8.2;9.85;55;15.0013;72
455,630;2011;1;3;0;1;1;31.16;34.85;55;0;12
456,631;2012;21;4;0;1;2;12.3;14.395;56;16.9979;151
457,632;2011;23;3;0;1;3;22.14;25.76;94;16.9979;58
458,633;2012;14;4;0;1;1;21.32;25;32;6.0032;348
459,634;2012;3;1;0;0;2;14.76;17.425;43;8.9981;26
460,635;2012;2;4;0;1;1;13.12;15.15;53;16.9979;12
461,636;2011;12;4;0;0;1;14.76;18.94;50;0;358
462,639;2012;6;4;0;0;1;12.3;15.91;87;6.0032;19
463,640;2012;4;1;0;1;1;19.68;23.485;88;12.998;5
464,641;2012;5;3;0;1;2;27.06;29.545;94;0;41
465,642;2011;12;2;0;1;2;18.04;21.97;62;23.9994;124
466,643;2011;17;3;0;1;2;28.7;33.335;79;0;425
467,646;2011;15;1;0;1;1;9.84;10.605;38;19.9995;60
468,647;2011;8;4;0;1;1;13.12;17.425;93;0;456
469,648;2011;4;2;0;0;1;27.88;31.82;79;6.0032;13
470,649;2011;23;4;0;0;1;8.2;11.365;75;0;69
471,650;2012;6;3;0;1;1;29.52;34.09;66;7.0015;213
472,651;2011;15;2;0;0;2;22.14;25.76;94;11.0014;294
473,652;2012;7;2;0;1;1;12.3;14.395;49;19.0012;246
474,653;2011;23;1;0;0;1;9.02;11.365;47;11.0014;8
475,654;2012;13;1;0;1;2;17.22;21.21;77;0;137
476,655;2011;21;1;0;1;1;9.02;13.635;64;0;48
477,656;2011;13;3;0;0;1;32.8;37.12;49;19.9995;472
478,657;2012;10;1;0;0;2;10.66;12.12;52;16.9979;191
479,658;2011;8;1;0;1;1;4.1;6.06;74;11.0014;216
480,659;2012;11;4;0;1;1;10.66;12.88;48;11.0014;178
481,660;2011;2;4;0;0;1;9.84;12.88;65;6.0032;46
482,661;2012;20;1;0;1;2;22.96;26.515;49;15.0013;286
483,662;2012;17;2;0;1;1;27.06;31.06;34;8.9981;812
484,663;2011;0;2;0;1;1;19.68;23.485;63;0;18
485,664;2011;6;4;0;0;1;8.2;10.605;59;8.9981;3
486,665;2012;13;1;0;1;3;13.12;17.425;76;0;65
487,667;2011;7;4;0;0;3;17.22;21.21;67;16.9979;36
488,668;2011;12;1;0;1;2;13.12;15.15;76;16.9979;98
489,669;2012;11;1;0;0;1;13.94;15.91;57;15.0013;324
490,670;2011;16;2;0;1;2;21.32;25;88;8.9981;300
491,671;2012;6;4;0;0;1;11.48;13.635;81;11.0014;15
492,672;2011;12;1;0;0;1;13.94;16.665;46;0;174
493,673;2011;13;4;0;0;2;11.48;13.635;48;16.9979;236
494,675;2012;13;4;0;1;1;17.22;21.21;50;12.998;213
495,676;2011;18;4;0;1;2;13.12;15.15;45;16.9979;295
496,677;2011;18;3;0;0;1;27.88;31.82;65;19.9995;339
497,680;2011;8;4;0;0;1;10.66;13.635;65;8.9981;73
498,681;2012;16;1;0;0;2;13.94;16.665;61;11.0014;143
499,684;2012;7;3;0;1;3;26.24;28.79;89;7.0015;133
500,686;2012;4;1;0;1;2;12.3;16.665;70;0;3
501,687;2011;6;4;0;0;1;15.58;19.695;66;11.0014;10
502,688;2011;11;2;0;1;1;30.34;33.335;42;8.9981;111
503,689;2012;4;3;0;1;2;29.52;34.85;74;8.9981;11
504,690;2012;14;2;0;1;1;29.52;32.575;42;6.0032;263
505,692;2012;16;4;0;1;1;23.78;27.275;49;19.0012;435
506,693;2011;22;4;0;1;1;10.66;15.15;70;0;71
507,694;2011;19;1;0;1;2;18.04;21.97;51;22.0028;168
508,697;2012;18;4;0;0;1;18.86;22.725;44;8.9981;473
509,698;2012;14;3;0;0;1;36.9;42.425;42;31.0009;526
510,699;2012;14;1;0;1;1;18.04;21.97;62;32.9975;132
511,702;2011;13;1;0;0;1;13.94;18.18;46;0;182
512,704;2011;17;2;0;1;1;36.9;40.91;37;16.9979;409
513,705;2012;1;1;0;1;1;20.5;24.24;59;7.0015;23
514,708;2011;9;1;0;1;1;5.74;6.06;50;22.0028;139
515,710;2012;11;4;0;1;1;23.78;27.275;46;0;272
516,711;2011;2;3;0;0;1;28.7;32.575;58;12.998;69
517,712;2012;23;3;0;1;1;31.98;37.12;59;12.998;161
518,713;2012;3;2;0;0;2;13.94;16.665;81;8.9981;25
519,714;2012;3;2;0;1;1;20.5;24.24;77;12.998;5
520,715;2011;14;1;0;0;1;18.86;22.725;15;43.9989;196
521,716;2012;15;4;0;0;1;17.22;21.21;54;19.0012;407
522,717;2012;14;3;0;1;1;32.8;35.605;41;15.0013;241
523,720;2011;7;3;0;0;1;18.86;22.725;72;15.0013;44
524,721;2012;19;4;0;1;2;15.58;19.695;43;19.9995;374
525,722;2012;0;4;0;1;1;13.94;15.15;49;22.0028;55
526,723;2011;22;1;0;0;1;5.74;6.06;46;19.9995;15
527,724;2012;17;3;0;1;1;32.8;35.605;36;11.0014;818
528,726;2011;16;1;0;0;1;13.94;15.15;29;27.9993;145
529,728;2011;0;2;0;0;2;20.5;24.24;88;8.9981;102
530,729;2012;19;2;0;0;1;28.7;31.82;39;8.9981;432
531,730;2011;21;4;0;1;1;20.5;24.24;77;7.0015;177
532,731;2011;19;2;0;1;1;13.94;15.15;49;22.0028;136
533,732;2012;20;1;0;1;1;20.5;24.24;51;16.9979;260
534,733;2011;14;4;0;1;1;21.32;25;48;11.0014;179
535,734;2012;9;1;0;1;1;13.12;15.15;61;22.0028;231
536,736;2012;20;4;0;1;1;15.58;19.695;29;31.0009;245
537,737;2012;13;2;0;0;2;24.6;30.305;64;0;565
538,738;2012;12;1;0;1;1;12.3;12.88;39;32.9975;161
539,739;2012;21;1;0;0;3;9.84;12.12;93;8.9981;78
540,740;2012;12;1;0;0;1;12.3;13.635;33;22.0028;329
541,741;2012;17;2;0;1;1;20.5;24.24;29;19.0012;729
542,742;2012;4;1;0;1;3;16.4;20.455;82;6.0032;1
543,743;2011;15;1;0;1;1;13.12;15.91;21;11.0014;74
544,744;2011;17;2;0;1;1;18.86;22.725;67;19.9995;309
545,746;2012;14;2;0;1;1;25.42;30.305;69;6.0032;240
546,748;2011;20;4;0;0;1;12.3;15.91;61;6.0032;127
547,749;2012;22;1;0;0;1;16.4;20.455;40;30.0026;118
548,750;2011;8;2;0;1;1;19.68;23.485;77;16.9979;442
549,752;2011;17;3;0;1;1;30.34;33.335;42;16.9979;587
550,755;2011;12;2;0;1;2;23.78;27.275;78;7.0015;168
551,757;2011;21;2;0;1;1;23.78;27.275;83;0;177
552,758;2012;14;3;0;0;1;36.9;40.91;37;16.9979;476
553,762;2012;20;4;0;1;1;20.5;24.24;72;8.9981;414
554,763;2012;10;3;0;1;2;27.06;30.305;83;12.998;175
555,766;2011;22;3;0;1;1;26.24;29.545;78;8.9981;144
556,768;2011;19;2;0;1;2;21.32;25;83;12.998;270
557,769;2011;3;1;0;0;2;17.22;21.21;82;19.9995;11
558,770;2012;3;4;0;1;1;13.94;16.665;61;8.9981;15
559,771;2011;5;1;0;0;1;9.02;11.365;69;12.998;2
560,772;2012;16;1;0;1;1;17.22;21.21;32;19.9995;307
561,774;2011;15;4;1;0;2;29.52;32.575;42;7.0015;384
562,776;2011;4;3;0;1;1;28.7;33.335;74;0;7
563,777;2012;17;1;0;1;1;22.96;26.515;35;19.9995;600
564,778;2011;17;2;0;1;1;35.26;40.15;47;19.9995;486
565,779;2011;3;3;1;0;2;27.88;31.82;74;19.9995;16
566,780;2012;15;1;0;0;2;13.12;15.15;66;15.0013;305
567,781;2011;21;3;0;1;1;27.06;31.06;50;8.9981;261
568,784;2012;9;3;0;0;1;28.7;33.335;74;26.0027;348
569,785;2012;5;1;0;1;2;18.86;22.725;82;12.998;24
570,786;2011;19;1;0;1;2;13.94;15.91;71;19.0012;152
571,788;2011;3;4;0;0;1;10.66;12.88;60;12.998;26
572,791;2012;17;4;0;0;2;13.94;17.425;76;7.0015;320
573,792;2011;16;1;0;1;2;9.02;11.365;87;12.998;61
574,794;2011;12;3;0;1;1;32.8;34.85;26;0;263
575,796;2012;16;3;0;1;1;32.8;37.88;55;19.0012;479
576,797;2011;0;2;0;1;2;30.34;35.605;79;8.9981;47
577,799;2011;9;2;0;1;2;20.5;24.24;77;19.0012;212
578,802;2012;2;2;0;1;1;22.96;26.515;56;0;19
579,803;2011;23;3;0;1;1;30.34;34.85;66;7.0015;72
580,807;2011;13;4;0;1;3;18.04;21.97;100;12.998;33
581,810;2011;15;2;0;0;2;18.86;22.725;33;0;292
582,811;2012;8;2;0;1;2;25.42;28.03;88;15.0013;613
583,813;2012;13;1;0;1;2;5.74;6.06;43;16.9979;91
584,814;2012;12;4;0;1;1;11.48;15.91;41;0;235
585,815;2011;21;3;0;1;1;28.7;33.335;79;7.0015;250
586,816;2011;16;1;0;0;2;17.22;21.21;28;22.0028;134
587,818;2011;5;2;0;0;1;16.4;20.455;82;6.0032;10
588,819;2011;15;1;0;1;2;8.2;9.09;34;19.0012;64
589,820;2012;0;4;0;1;3;18.86;22.725;77;31.0009;31
590,821;2012;5;3;0;1;1;18.86;22.725;72;6.0032;44
591,822;2011;12;3;0;1;1;34.44;40.91;56;6.0032;153
592,825;2011;20;3;0;1;1;29.52;32.575;42;15.0013;287
593,826;2011;15;2;0;1;1;25.42;30.305;69;30.0026;210
594,827;2011;2;3;0;1;3;25.42;29.545;73;7.0015;20
595,828;2011;13;3;1;0;2;30.34;34.85;70;8.9981;389
596,830;2011;10;3;0;0;2;20.5;24.24;68;19.0012;249
597,831;2012;22;3;0;1;1;32.8;37.88;55;12.998;288
598,832;2012;8;1;0;0;2;17.22;21.21;88;7.0015;96
599,833;2011;17;1;0;0;1;19.68;23.485;31;22.0028;278
600,834;2011;3;4;0;0;1;18.86;22.725;59;27.9993;25
601,836;2012;5;3;0;1;1;21.32;25;83;0;57
602,837;2012;20;3;0;1;3;26.24;28.79;83;15.0013;84
603,838;2011;1;2;0;1;1;18.86;22.725;47;8.9981;19
604,840;2012;6;1;0;0;3;9.02;11.365;93;8.9981;9
605,842;2011;7;4;0;1;3;22.14;25.76;100;8.9981;81
606,843;2012;20;2;0;0;1;24.6;28.79;78;16.9979;309
607,844;2011;10;4;0;1;3;22.14;25.76;88;23.9994;125
608,846;2012;12;2;0;0;1;18.86;22.725;23;26.0027;590
609,847;2011;10;4;0;1;1;21.32;25;68;6.0032;174
610,848;2011;0;2;0;1;3;10.66;12.88;100;11.0014;6
611,849;2011;2;3;0;1;3;22.14;25.76;94;16.9979;2
612,851;2011;0;1;0;1;1;8.2;12.88;64;0;6
613,852;2011;19;4;0;1;1;18.04;21.97;67;6.0032;252
614,854;2011;17;1;0;1;1;18.86;22.725;28;19.0012;255
615,856;2011;1;3;0;1;1;23.78;27.275;83;7.0015;10
616,857;2012;21;3;0;0;1;24.6;31.06;46;15.0013;206
617,858;2012;15;2;1;0;1;32.8;34.85;33;30.0026;275
618,859;2011;9;2;0;0;1;30.34;34.09;62;8.9981;230
619,860;2012;16;1;0;0;1;18.04;21.97;44;22.0028;404
620,861;2011;3;1;0;0;1;13.94;16.665;76;8.9981;23
621,863;2011;20;1;0;1;2;13.12;15.91;87;12.998;91
622,866;2012;23;1;0;0;1;16.4;20.455;50;11.0014;52
623,868;2012;7;4;0;1;1;18.04;21.97;88;16.9979;508
624,870;2011;12;1;0;1;1;9.02;10.605;35;19.9995;61
625,872;2011;12;1;0;1;2;14.76;18.94;23;0;99
626,873;2011;19;3;1;0;2;31.98;35.605;49;11.0014;375
627,875;2012;2;3;0;1;1;30.34;33.335;51;0;18
628,876;2011;7;2;0;0;2;12.3;15.15;93;11.0014;21
629,878;2012;9;4;0;0;1;14.76;18.94;77;0;273
630,879;2012;18;4;1;0;1;21.32;25;72;8.9981;551
631,880;2012;2;3;0;0;1;27.06;29.545;89;0;84
632,881;2011;5;4;0;1;2;15.58;19.695;87;0;23
633,882;2011;12;1;0;1;1;8.2;7.575;47;39.0007;55
634,883;2012;0;3;0;0;1;31.98;37.88;66;8.9981;150
635,886;2011;13;4;1;0;1;29.52;32.575;37;0;365
636,887;2012;3;2;0;1;2;25.42;29.545;73;6.0032;4
637,888;2012;16;1;0;0;1;12.3;14.395;56;15.0013;296
638,889;2011;19;1;0;1;1;5.74;8.335;28;7.0015;112
639,890;2012;11;3;0;1;2;25.42;30.305;69;15.0013;252
640,891;2011;23;4;0;1;1;20.5;24.24;63;0;136
641,892;2011;3;4;0;1;2;22.14;25.76;68;22.0028;4
642,895;2011;1;4;0;1;1;10.66;12.12;60;19.0012;10
643,896;2011;11;4;0;0;1;14.76;18.18;46;7.0015;238
644,898;2011;13;4;0;1;3;18.86;22.725;100;12.998;71
645,899;2011;5;2;0;0;1;25.42;28.03;88;15.0013;10
646,900;2012;18;4;0;1;2;14.76;17.425;57;12.998;573
647,901;2011;16;2;0;1;1;27.06;31.06;39;0;289
648,902;2011;5;1;0;1;1;9.84;11.365;75;12.998;11
649,903;2012;6;2;0;1;1;21.32;25;68;6.0032;139
650,906;2012;16;3;0;1;2;26.24;30.305;69;16.9979;453
651,907;2011;11;2;0;1;3;22.14;25.76;88;11.0014;164
652,908;2011;4;3;0;1;1;24.6;28.03;83;8.9981;5
653,909;2012;8;4;0;1;1;18.04;21.97;62;0;835
654,913;2011;13;2;0;1;1;27.88;31.82;34;22.0028;139
655,914;2012;10;3;0;0;1;35.26;39.395;44;19.9995;366
656,915;2012;17;1;0;1;1;25.42;31.06;38;43.9989;597
657,916;2012;18;3;0;1;1;35.26;39.395;41;12.998;777
658,917;2012;8;3;0;1;2;27.06;30.305;78;12.998;681
659,919;2011;23;1;0;0;1;10.66;12.88;65;15.0013;28
660,920;2011;10;3;0;1;1;32.8;37.88;55;23.9994;117
661,921;2012;7;3;0;1;2;28.7;33.335;84;11.0014;482
662,923;2012;9;4;0;1;3;13.12;15.15;81;22.0028;110
663,924;2012;3;1;0;0;2;6.56;6.82;48;26.0027;25
664,926;2011;12;1;0;0;1;14.76;15.91;32;31.0009;152
665,928;2012;11;1;0;0;2;21.32;25;77;8.9981;585
666,929;2011;2;1;0;1;1;8.2;8.335;27;31.0009;3
667,932;2012;12;1;0;0;1;16.4;20.455;37;19.9995;410
668,937;2012;0;2;0;1;2;27.06;29.545;94;12.998;34
669,940;2012;23;2;0;0;1;21.32;25;77;12.998;102
670,941;2012;9;2;0;1;1;14.76;16.665;57;23.9994;287
671,942;2012;19;2;0;0;1;33.62;35.605;28;19.0012;375
672,943;2011;8;1;0;0;1;15.58;19.695;17;39.0007;45
673,944;2012;18;4;0;1;1;11.48;13.635;45;11.0014;565
674,945;2011;21;2;0;1;2;12.3;14.395;93;16.9979;54
675,946;2011;22;3;0;1;3;25.42;27.275;94;11.0014;29
676,947;2012;19;3;0;1;1;26.24;30.305;65;8.9981;674
677,952;2012;14;4;0;0;1;16.4;20.455;40;12.998;509
678,953;2012;11;3;0;0;1;30.34;34.85;66;11.0014;499
679,954;2011;15;2;0;1;1;24.6;31.06;38;26.0027;260
680,955;2011;5;3;0;1;1;24.6;28.79;78;0;31
681,956;2012;5;1;0;0;1;9.84;12.12;60;11.0014;7
682,958;2012;17;3;0;0;2;26.24;29.545;78;7.0015;343
683,959;2011;5;1;0;1;3;9.02;12.12;93;7.0015;3
684,960;2012;6;4;0;1;2;14.76;17.425;93;8.9981;108
685,961;2011;16;3;0;0;1;34.44;40.15;53;19.9995;414
686,962;2011;21;2;0;0;1;22.14;25.76;88;0;151
687,963;2012;13;3;0;1;2;32.8;37.12;52;12.998;253
688,964;2012;23;2;0;0;1;24.6;31.06;53;19.9995;183
689,967;2012;20;4;0;0;2;13.94;17.425;66;6.0032;172
690,970;2011;16;1;0;1;1;13.94;17.425;34;6.0032;102
691,971;2012;13;3;0;0;1;27.88;31.82;36;12.998;704
692,974;2011;17;2;0;0;1;30.34;33.335;51;0;390
693,975;2012;4;2;0;0;2;22.14;25.76;52;0;12
694,976;2011;12;4;0;1;1;18.86;22.725;55;11.0014;189
695,977;2012;14;1;0;0;1;8.2;9.09;32;23.9994;188
696,978;2012;0;2;0;0;2;22.14;25.76;56;12.998;124
697,980;2012;0;3;0;1;1;29.52;34.85;74;12.998;67
698,981;2011;8;3;0;1;1;28.7;32.575;58;30.0026;441
699,982;2012;23;4;0;1;1;13.94;16.665;57;11.0014;120
700,984;2012;17;4;0;1;1;13.94;15.91;46;15.0013;638
701,986;2011;8;2;0;1;1;21.32;25;55;15.0013;374
702,987;2011;12;3;0;1;3;31.16;34.85;55;8.9981;161
703,988;2012;9;2;0;0;2;21.32;25;83;11.0014;191
704,989;2011;13;1;0;1;2;8.2;9.09;40;19.0012;54
705,990;2011;21;1;0;0;1;5.74;5.305;46;27.9993;20
706,992;2011;15;3;0;1;3;30.34;34.09;55;19.9995;182
707,994;2011;23;3;0;0;1;28.7;33.335;79;7.0015;55
708,995;2011;21;4;0;1;1;12.3;15.15;52;11.0014;139
709,996;2011;3;3;0;1;1;24.6;28.03;83;12.998;7
710,999;2012;2;4;0;0;2;12.3;16.665;87;0;74
711,1000;2011;16;3;0;0;1;29.52;34.09;70;12.998;374
712,1001;2011;18;2;0;1;1;25.42;31.06;38;19.9995;524
713,1002;2012;13;2;0;0;1;33.62;34.85;24;19.0012;585
714,1003;2012;14;4;1;0;1;23.78;27.275;60;19.0012;444
715,1004;2012;18;4;0;1;2;18.86;22.725;88;19.0012;564
716,1005;2012;4;4;0;0;1;12.3;15.15;65;11.0014;11
717,1006;2012;13;3;0;1;2;31.16;34.85;55;16.9979;255
718,1008;2012;22;3;0;1;1;26.24;28.79;89;11.0014;217
719,1010;2012;0;3;0;1;1;30.34;34.85;66;6.0032;66
720,1011;2012;4;2;0;1;1;13.94;16.665;71;8.9981;2
721,1012;2012;23;1;0;1;1;10.66;11.365;48;22.0028;56
722,1013;2012;12;2;0;0;1;25.42;31.06;57;0;615
723,1015;2011;2;1;0;1;1;16.4;20.455;62;12.998;14
724,1017;2012;14;4;0;1;1;16.4;20.455;43;12.998;299
725,1018;2012;0;3;0;0;1;33.62;39.395;56;8.9981;147
726,1019;2011;17;3;0;1;1;31.16;35.605;58;35.0008;527
727,1020;2012;3;2;0;1;1;14.76;17.425;71;8.9981;2
728,1021;2012;18;2;0;1;1;29.52;32.575;39;15.0013;693
729,1022;2011;0;2;0;1;1;21.32;25;94;7.0015;38
730,1024;2012;3;2;0;0;1;17.22;21.21;26;8.9981;26
731,1026;2011;12;2;0;0;2;14.76;17.425;81;8.9981;202
732,1029;2012;19;2;0;1;1;27.06;31.06;39;15.0013;494
733,1032;2011;7;1;0;1;1;7.38;9.09;43;12.998;88
734,1034;2012;9;2;0;1;1;23.78;27.275;68;0;337
735,1035;2012;4;3;0;1;2;27.88;31.82;83;12.998;5
736,1036;2011;3;1;0;0;2;22.14;25.76;39;22.0028;8
737,1037;2012;0;3;0;1;3;24.6;25.76;94;16.9979;13
738,1038;2011;5;1;0;1;1;5.74;6.06;50;19.9995;3
739,1039;2012;16;1;0;0;2;22.96;26.515;37;19.0012;401
740,1040;2011;11;4;0;1;2;25.42;28.79;83;0;84
741,1041;2011;3;3;0;1;1;30.34;34.09;58;12.998;4
742,1042;2011;2;2;0;1;3;10.66;12.88;93;12.998;7
743,1043;2012;13;1;0;1;1;24.6;30.305;60;26.0027;233
744,1044;2012;6;4;0;0;1;12.3;14.395;61;12.998;28
745,1045;2011;4;4;0;0;1;8.2;10.605;80;8.9981;7
746,1047;2012;4;2;0;0;1;18.04;21.97;67;7.0015;9
747,1048;2012;13;2;0;1;1;27.88;31.82;57;11.0014;284
748,1049;2011;0;1;0;1;2;8.2;9.85;64;12.998;17
749,1051;2012;21;4;0;0;1;14.76;17.425;62;8.9981;184
750,1052;2012;10;1;0;1;1;21.32;25;77;15.0013;143
751,1053;2012;9;1;0;1;1;12.3;13.635;61;22.0028;264
752,1055;2012;4;1;0;0;1;11.48;15.15;81;6.0032;8
753,1056;2012;14;4;0;1;2;25.42;31.06;50;19.9995;285
754,1058;2012;5;1;0;0;3;10.66;12.88;81;12.998;4
755,1059;2011;23;3;0;1;1;27.88;31.82;47;6.0032;140
756,1060;2012;21;1;0;1;1;10.66;11.365;37;26.0027;120
757,1063;2012;7;1;0;1;2;9.02;12.12;60;7.0015;240
758,1064;2012;9;1;0;0;2;18.04;21.97;88;6.0032;321
759,1065;2011;17;4;1;0;2;27.06;31.06;54;7.0015;459
760,1067;2011;0;4;0;1;1;8.2;11.365;75;6.0032;17
761,1070;2011;3;1;0;1;1;8.2;7.575;80;39.0007;1
762,1071;2012;6;2;0;0;1;18.04;21.97;72;6.0032;50
763,1072;2011;6;2;0;1;1;22.14;25.76;64;27.9993;105
764,1073;2012;12;3;0;0;1;32.8;37.88;55;32.9975;694
765,1074;2012;15;3;0;1;1;32.8;34.85;33;16.9979;260
766,1075;2012;6;4;1;0;1;13.94;17.425;76;7.0015;59
767,1076;2011;15;4;0;1;1;13.12;16.665;45;8.9981;117
768,1077;2012;9;2;0;0;1;24.6;30.305;60;6.0032;367
769,1078;2012;21;2;0;1;1;23.78;27.275;40;7.0015;299
770,1079;2011;0;2;0;1;2;21.32;25;83;11.0014;52
771,1080;2012;5;4;0;0;1;11.48;14.395;81;8.9981;12
772,1082;2012;19;1;0;0;1;12.3;14.395;52;15.0013;69
773,1086;2012;10;3;0;1;2;25.42;30.305;65;12.998;202
774,1087;2011;9;2;0;1;1;25.42;31.06;46;12.998;193
775,1088;2012;15;1;0;1;1;17.22;21.21;38;19.9995;136
776,1089;2012;5;2;0;1;2;21.32;25;72;19.0012;20
777,1090;2012;20;1;0;1;2;8.2;9.85;40;12.998;123
778,1091;2012;14;1;0;1;1;13.12;15.15;39;19.9995;144
779,1092;2011;9;3;0;1;1;31.16;34.09;48;15.0013;180
780,1093;2012;23;3;0;1;1;32.8;37.88;55;11.0014;131
781,1095;2011;10;2;0;1;1;20.5;24.24;39;19.0012;128
782,1097;2011;11;4;0;0;2;15.58;19.695;66;16.9979;292
783,1098;2011;20;4;0;1;3;13.94;14.395;87;43.0006;26
784,1099;2012;7;2;0;1;1;13.94;15.91;61;15.0013;296
785,1101;2012;17;4;0;1;1;16.4;20.455;50;26.0027;562
786,1102;2012;21;3;0;0;3;26.24;28.79;89;0;104
787,1103;2012;1;1;0;1;3;18.86;22.725;94;7.0015;12
788,1104;2012;13;1;0;1;2;14.76;16.665;40;16.9979;173
789,1106;2012;7;1;0;0;2;16.4;20.455;100;8.9981;86
790,1109;2012;15;2;0;1;1;20.5;24.24;31;7.0015;269
791,1110;2012;19;1;0;0;3;10.66;13.635;87;8.9981;80
792,1111;2011;12;3;0;1;1;35.26;39.395;44;19.9995;163
793,1112;2011;11;4;0;1;1;13.94;16.665;66;11.0014;160
794,1113;2012;12;1;0;1;1;10.66;11.365;48;22.0028;158
795,1114;2012;10;3;0;1;1;31.16;35.605;58;12.998;198
796,1115;2012;19;4;0;1;1;25.42;29.545;73;11.0014;500
797,1117;2011;10;4;0;1;2;9.02;12.12;69;7.0015;105
798,1119;2012;2;1;0;0;2;14.76;17.425;40;11.0014;80
799,1120;2012;8;2;0;0;1;16.4;20.455;30;12.998;84
800,1122;2012;4;2;0;1;1;13.94;15.91;49;16.9979;5
801,1123;2011;3;3;0;0;1;27.06;31.06;74;6.0032;25
802,1124;2012;0;3;0;1;1;27.88;31.82;79;11.0014;47
803,1125;2012;7;1;0;1;1;9.84;11.365;65;15.0013;226
804,1126;2012;2;4;0;0;1;11.48;14.395;81;7.0015;73
805,1127;2012;9;4;0;0;3;16.4;20.455;71;8.9981;86
806,1129;2011;3;3;0;1;1;27.06;29.545;89;0;1
807,1130;2011;11;3;0;0;1;30.34;33.335;48;15.0013;396
808,1132;2011;2;4;0;0;3;13.94;15.15;87;19.9995;30
809,1133;2012;1;1;0;0;1;9.84;12.12;52;11.0014;61
810,1134;2012;1;1;0;1;2;11.48;15.15;61;6.0032;13
811,1137;2011;21;4;0;1;1;20.5;24.24;72;8.9981;166
812,1138;2012;8;2;0;1;2;22.14;25.76;83;12.998;474
813,1139;2011;16;4;0;1;1;21.32;25;45;0;295
814,1140;2011;11;3;0;1;2;25.42;27.275;94;0;72
815,1142;2012;16;3;1;0;1;37.72;42.425;35;16.9979;389
816,1145;2011;12;1;0;1;2;8.2;9.09;40;19.0012;52
817,1147;2012;18;4;0;1;1;13.94;15.91;46;15.0013;542
818,1149;2012;5;4;0;0;1;9.84;12.12;70;11.0014;11
819,1150;2011;11;1;0;1;2;18.04;21.97;44;16.9979;90
820,1151;2011;17;2;0;1;1;30.34;32.575;28;7.0015;638
821,1152;2012;1;1;0;1;1;8.2;11.365;51;6.0032;5
822,1153;2011;5;3;0;0;1;28.7;33.335;89;12.998;5
823,1155;2012;0;3;0;1;2;31.16;35.605;58;15.0013;43
824,1157;2011;13;2;0;1;2;14.76;16.665;63;27.9993;56
825,1159;2011;18;1;0;1;2;7.38;8.335;47;19.9995;170
826,1161;2012;1;2;0;1;1;14.76;17.425;62;8.9981;38
827,1162;2012;18;3;0;0;1;31.98;37.12;62;7.0015;253
